產業類別,公司代號,公司名稱,公司類別,公司年度資訊-員工福利費用(仟元),公司年度資訊-員工薪資費用(仟元),公司年度資訊-員工人數(人),公司年度資訊-平均員工福利費用(仟元/人),公司年度資訊-平均員工薪資費用-113年度(仟元/人),公司年度資訊-平均員工薪資費用-112年度(仟元/人),公司年度資訊-平均員工薪資費用-調整變動情形(%),公司年度資訊-每股盈餘(元/股),同產業公司-平均員工福利費用(仟元/人),同產業公司-平均員工薪資費用(仟元/人),同產業公司-平均每股盈餘(元/股)
"運動休閒","9921","巨大","一般","1759759","1416099","2331","755","608","650 ","-6.50 %","3.22","1038","894","5.72",
"居家生活","9924","福興","一般","870021","738849","1139","764","649","628 ","3.30 %","4.83","998","862","7.06",
"其他","9925","新保","一般","1609133","1319289","1797","895","734","703 ","4.40 %","2.30","1184","1017","3.42",
"油電燃氣業","9926","新海","一般","227902","192805","166","1373","1161","1110 ","4.60 %","2.64","1202","1039","0.83",
"其他","9927","泰銘","一般","145576","121794","148","984","823","822 ","0.10 %","6.29","1184","1017","3.42",
"其他","9928","中視","一般","343346","279951","430","798","651","648 ","0.50 %","-0.57","1184","1017","3.42",
"其他","9929","秋雨","一般","60880","50061","84","725","596","567 ","5.10 %","-0.14","1184","1017","3.42",
"綠能環保","9930","中聯資源","一般","527938","457871","281","1879","1629","1574 ","3.50 %","4.66","1184","1010","4.37",
"油電燃氣業","9931","欣高","一般","134534","115125","117","1150","984","918 ","7.20 %","2.86","1202","1039","0.83",
"其他","9933","中鼎","一般","4844854","4166848","3228","1501","1291","1269 ","1.70 %","2.43","1184","1017","3.42",
"居家生活","9934","成霖","一般","235926","203492","171","1380","1190","1470 ","-19.00 %","1.15","998","862","7.06",
"居家生活","9935","慶豐富","一般","413957","355059","529","783","671","571 ","17.50 %","2.39","998","862","7.06",
"油電燃氣業","9937","全國","一般","1037314","872989","2069","501","422","408 ","3.40 %","2.39","1202","1039","0.83",
"其他","9938","百和","一般","834120","721735","1012","824","713","644 ","10.70 %","4.75","1184","1017","3.42",
"其他","9939","宏全","一般","1526256","1359322","1667","916","815","754 ","8.10 %","9.80","1184","1017","3.42",
"其他","9940","信義","一般","7172187","6309866","4817","1489","1310","1154 ","13.50 %","2.42","1184","1017","3.42",
"其他","9941","裕融","一般","971360","847172","686","1416","1235","1282 ","-3.70 %","8.88","1184","1017","3.42",
"其他","9942","茂順","一般","679588","554255","947","718","585","673 ","-13.10 %","8.67","1184","1017","3.42",
"觀光餐旅","9943","好樂迪","一般","721245","610787","1254","575","487","443 ","9.90 %","7.74","633","525","2.78",
"其他","9944","新麗","一般","191176","160746","238","803","675","583 ","15.80 %","0.05","1184","1017","3.42",
"其他","9945","潤泰新","一般","381862","339322","286","1335","1186","1054 ","12.50 %","6.07","1184","1017","3.42",
"建材營造","9946","三發地產","一般","82371","72701","49","1681","1484","1097 ","35.30 %","1.15","1282","1101","2.65",
"綠能環保","9955","佳龍","一般","74134","58017","71","1044","817","675 ","21.00 %","-1.58","1184","1010","4.37",
"鋼鐵工業","9958","世紀鋼","一般","365119","319485","368","992","868","724 ","19.90 %","6.93","1237","1029","0.69",
